,transaction_id,customer_id,Preferred Cusine,age,dish,Qty,price_for_1,number_of_stayers,check_in_date,check_out_date,order_time,booked_through_points
2374,12306785,2465,North Indian,28,Breakfast thali,1,500,1,2024-01-16 00:00:00,2024-01-18 15:23:39,2024-01-17 07:08:30,1
2375,13096981,2466,Multi,57,North Indian Thali,2,600,2,2024-01-29 00:00:00,2024-02-04 18:23:56,2024-02-02 19:50:33,1
2376,11744760,2467,North Indian,19,Vanilla Ice Cream,2,120,2,2024-08-28 00:00:00,2024-08-30 13:46:15,2024-08-29 00:59:45,0
2377,9217888,2468,North Indian,26,Roti Curry,2,100,2,2023-01-01 00:00:00,2023-01-05 10:03:10,2023-01-03 13:50:28,0
2378,8205602,2469,Multi,46,Chinese Noodles,1,300,1,2024-02-24 00:00:00,2024-02-28 10:04:57,2024-02-27 12:10:24,0
2379,2765043,2470,South Indian,27,Masala Dosa,3,150,1,2023-02-17 00:00:00,2023-02-19 14:58:09,2023-02-18 09:14:29,0
2380,10404638,2471,South Indian,50,Filter Coffee,2,80,2,2023-08-08 00:00:00,2023-08-10 14:29:46,2023-08-08 12:00:12,0
2381,11990001,2472,South Indian,40,North Indian Thali,2,600,2,2024-06-22 00:00:00,2024-06-27 00:20:51,2024-06-24 01:43:08,1
2382,12778316,2473,Multi,20,Palak Paneer,2,250,2,2024-02-29 00:00:00,2024-03-01 15:36:17,2024-02-29 14:25:59,0
2383,11390408,2474,South Indian,40,Filter Coffee,1,80,1,2024-12-12 00:00:00,2024-12-13 21:11:36,2024-12-12 14:40:32,0
2384,5895679,2475,Multi,40,Breakfast thali,2,500,2,2024-03-06 00:00:00,2024-03-07 17:35:20,2024-03-06 16:14:08,1
2385,14718672,2476,North Indian,23,Masala Dosa,1,150,1,2024-02-22 00:00:00,2024-02-24 03:45:13,2024-02-22 12:18:58,0
2386,13459275,2477,South Indian,43,Breakfast thali,2,500,1,2024-01-16 00:00:00,2024-01-18 07:16:03,2024-01-17 16:16:50,1
2387,10784143,2478,South Indian,29,Chinese Noodles,1,250,1,2024-05-19 00:00:00,2024-05-21 15:50:35,2024-05-20 03:32:58,0
2388,563078,2479,North Indian,36,Roti Curry,1,100,1,2024-07-11 00:00:00,2024-07-14 10:46:46,2024-07-12 15:43:58,0
2389,11170680,2480,South Indian,28,Masala Chai,1,80,1,2024-12-06 00:00:00,2024-12-09 21:05:25,2024-12-07 11:19:15,0
2390,6552121,2481,North Indian,28,Masala Dosa,3,150,3,2024-09-22 00:00:00,2024-09-28 16:58:03,2024-09-22 22:05:12,1
2391,5996837,2482,South Indian,33,Filter Coffee,1,80,1,2024-03-06 00:00:00,2024-03-09 02:47:18,2024-03-06 17:13:54,0
2392,2756872,2483,South Indian,44,Palak Paneer,2,250,2,2024-01-07 00:00:00,2024-01-12 14:25:05,2024-01-11 09:18:47,0
2393,14904485,2484,South Indian,44,Filter Coffee,2,80,2,2024-08-29 00:00:00,2024-08-30 22:10:04,2024-08-29 06:03:02,0
2394,2592059,2485,North Indian,44,North Indian Thali,3,600,3,2024-10-01 00:00:00,2024-10-03 10:15:53,2024-10-01 14:44:55,1
2395,14066482,2486,South Indian,31,Masala Dosa,1,150,1,2024-03-24 00:00:00,2024-03-27 16:44:09,2024-03-27 07:24:13,0
2396,10073957,2487,South Indian,49,Chinese Noodles,3,300,3,2023-06-19 00:00:00,2023-06-21 03:36:31,2023-06-19 14:40:05,0
2397,6587588,2488,South Indian,41,Chocolate Cake,2,200,1,2024-01-26 00:00:00,2024-01-29 00:57:29,2024-01-26 23:13:21,0
2398,11561743,2489,Multi,25,Roti Curry,3,100,3,2023-01-12 00:00:00,2023-01-16 02:58:59,2023-01-13 23:45:37,0
2399,11483778,2490,South Indian,27,Idli,1,75,1,2024-11-26 00:00:00,2024-11-27 20:25:26,2024-11-26 12:29:18,0
2400,15391820,2491,South Indian,23,Filter Coffee,3,80,3,2024-12-16 00:00:00,2024-12-18 00:27:03,2024-12-16 14:25:51,0
2401,8832095,2492,South Indian,43,Vanilla Ice Cream,2,120,2,2023-08-19 00:00:00,2023-08-24 19:24:08,2023-08-23 04:09:52,0
2402,2231099,2493,Multi,36,Vanilla Ice Cream,2,120,2,2023-02-07 00:00:00,2023-02-08 17:27:14,2023-02-07 23:54:07,0
2403,14901387,2494,South Indian,19,Palak Paneer,3,250,2,2024-09-25 00:00:00,2024-09-27 09:24:44,2024-09-25 12:35:02,0
2404,13422898,2495,South Indian,22,Aloo Paratha,2,200,1,2023-08-01 00:00:00,2023-08-04 05:49:32,2023-08-02 21:36:41,0
2405,12080877,2496,Multi,44,North Indian Thali,3,600,2,2024-06-02 00:00:00,2024-06-06 01:35:36,2024-06-04 03:59:15,1
2406,15185700,2497,South Indian,50,North Indian Thali,1,600,1,2024-06-25 00:00:00,2024-06-27 08:29:31,2024-06-26 05:21:20,0
2407,269998,2498,Multi,54,Idli,3,75,2,2024-02-04 00:00:00,2024-02-06 20:27:33,2024-02-05 06:03:07,0
2408,3096538,2499,South Indian,43,Breakfast thali,1,500,1,2024-01-20 00:00:00,2024-01-22 00:53:52,2024-01-20 10:04:50,0
2409,293153,2500,Multi,25,Aloo Paratha,2,200,1,2024-09-26 00:00:00,2024-09-28 08:41:34,2024-09-26 16:00:06,1
2410,7974813,2501,South Indian,25,Idli,1,75,1,2024-11-05 00:00:00,2024-11-07 02:02:59,2024-11-06 16:04:03,0
2411,2046987,2502,Multi,19,Pasta,1,320,2,2024-03-16 00:00:00,2024-03-21 01:51:28,2024-03-18 10:16:43,0
2412,3749269,2503,North Indian,25,Filter Coffee,1,80,1,2024-11-09 00:00:00,2024-11-11 14:24:02,2024-11-11 06:14:34,0
2413,13592678,2504,Multi,54,South Indian Thali,2,500,1,2024-09-12 00:00:00,2024-09-14 12:43:36,2024-09-12 11:56:35,1
2414,3577309,2505,South Indian,43,Palak Paneer,2,250,1,2024-08-17 00:00:00,2024-08-18 09:43:05,2024-08-17 09:33:57,1
2415,657183,2506,South Indian,24,Masala Dosa,1,150,2,2023-03-14 00:00:00,2023-03-15 22:51:26,2023-03-14 07:08:34,0
2416,1595525,2507,Multi,19,Pasta,1,320,1,2023-07-07 00:00:00,2023-07-10 08:50:05,2023-07-09 00:02:22,0
2417,965960,2508,South Indian,27,Idli,1,75,1,2023-04-16 00:00:00,2023-04-19 08:49:14,2023-04-17 14:55:10,0
2418,2819133,2509,Multi,30,Chocolate Cake,1,200,1,2024-04-26 00:00:00,2024-04-29 09:34:07,2024-04-27 04:05:34,0
2419,4862543,2510,South Indian,26,South Indian Thali,2,500,2,2023-02-17 00:00:00,2023-02-19 20:34:24,2023-02-17 20:33:15,1
2420,6054952,2511,North Indian,29,Chocolate Cake,3,200,2,2024-10-27 00:00:00,2024-10-30 09:18:13,2024-10-27 16:09:18,0
2421,2390722,2512,North Indian,54,Breakfast thali,3,500,2,2023-10-17 00:00:00,2023-10-20 23:01:44,2023-10-18 08:32:47,1
2422,1970329,2513,South Indian,51,Masala Dosa,1,150,1,2023-07-22 00:00:00,2023-07-24 23:08:51,2023-07-24 01:52:29,0
2423,15378657,2514,Multi,29,Idli,2,75,1,2023-01-12 00:00:00,2023-01-15 20:33:28,2023-01-15 04:29:21,0
2424,2244902,2515,Multi,52,North Indian Thali,2,600,2,2023-05-21 00:00:00,2023-05-24 14:11:16,2023-05-23 09:02:57,1
2425,4242994,2516,North Indian,33,Utthappam,2,150,1,2024-04-10 00:00:00,2024-04-13 07:07:19,2024-04-11 12:24:46,0
2426,1532200,2517,South Indian,44,Filter Coffee,2,80,1,2023-09-12 00:00:00,2023-09-14 18:50:11,2023-09-12 22:04:56,0
2427,936738,2518,South Indian,32,Palak Paneer,1,250,1,2024-12-02 00:00:00,2024-12-04 12:54:42,2024-12-02 11:29:34,0
2428,15553470,2519,North Indian,34,Idli,1,75,1,2023-06-02 00:00:00,2023-06-04 17:09:43,2023-06-04 09:39:04,0
2429,3804175,2520,North Indian,59,Breakfast thali,2,500,1,2024-08-14 00:00:00,2024-08-16 00:33:07,2024-08-14 19:35:53,1
2430,631838,2521,Multi,50,Masala Chai,2,80,1,2023-10-30 00:00:00,2023-11-02 23:02:25,2023-11-01 21:22:42,0
2431,4905829,2522,North Indian,34,Chinese Noodles,2,300,1,2024-05-09 00:00:00,2024-05-11 10:50:05,2024-05-10 16:01:07,0
2432,11000692,2523,Multi,25,Chinese Noodles,1,300,1,2024-09-06 00:00:00,2024-09-08 11:03:46,2024-09-06 06:00:06,0
2433,6502450,2524,South Indian,30,Masala Dosa,1,150,1,2024-08-04 00:00:00,2024-08-07 09:07:08,2024-08-06 20:36:17,0
2434,14907811,2525,North Indian,45,North Indian Thali,1,600,1,2024-05-29 00:00:00,2024-05-30 06:54:57,2024-05-29 21:52:48,1
2435,2228960,2526,South Indian,31,Palak Paneer,2,250,1,2023-03-25 00:00:00,2023-03-26 17:58:59,2023-03-26 11:05:15,0
2436,12234632,2527,South Indian,28,Roti Curry,1,100,1,2023-01-24 00:00:00,2023-01-28 14:56:33,2023-01-26 07:29:21,0
2437,16537804,2528,South Indian,26,Masala Dosa,1,150,1,2024-06-22 00:00:00,2024-06-25 13:46:05,2024-06-22 15:49:44,0
2438,674221,2529,South Indian,25,North Indian Thali,2,600,2,2023-08-13 00:00:00,2023-08-18 12:40:33,2023-08-16 14:12:50,1
2439,10519287,2530,South Indian,48,Idli,2,75,2,2023-12-14 00:00:00,2023-12-17 00:50:50,2023-12-15 15:15:41,0
2440,13489989,2531,North Indian,24,Masala Dosa,2,150,1,2023-10-12 00:00:00,2023-10-16 09:06:39,2023-10-14 02:42:47,0
2441,13718779,2532,Multi,24,South Indian Thali,2,500,2,2024-01-09 00:00:00,2024-01-11 16:56:44,2024-01-10 00:18:28,0
2442,9536364,2533,North Indian,37,Vanilla Ice Cream,2,120,2,2024-09-21 00:00:00,2024-09-26 10:29:39,2024-09-23 15:39:26,0
2443,3611970,2534,South Indian,29,Filter Coffee,2,80,1,2023-02-04 00:00:00,2023-02-06 22:07:40,2023-02-06 08:29:48,0
2444,11713661,2535,South Indian,50,Idli,1,75,1,2024-01-03 00:00:00,2024-01-06 15:19:29,2024-01-05 20:15:25,0
2445,6605833,2536,North Indian,30,Palak Paneer,2,250,2,2024-09-12 00:00:00,2024-09-14 22:07:01,2024-09-12 07:50:35,0
2446,5209534,2537,South Indian,40,Roti Curry,1,100,1,2023-06-27 00:00:00,2023-06-28 19:11:00,2023-06-27 21:26:53,0
2447,8926712,2538,Multi,57,Chinese Noodles,1,250,2,2024-06-24 00:00:00,2024-06-26 21:54:02,2024-06-25 08:32:51,0
2448,7240545,2539,North Indian,36,Palak Paneer,2,250,1,2024-09-28 00:00:00,2024-10-01 04:06:03,2024-09-30 01:06:57,0
2449,15263798,2540,North Indian,45,Breakfast thali,3,500,3,2023-07-22 00:00:00,2023-07-24 17:28:20,2023-07-22 19:33:01,1
2450,138998,2541,South Indian,46,Utthappam,2,150,2,2024-09-29 00:00:00,2024-10-03 11:46:08,2024-09-30 06:43:46,1
2451,4395126,2542,Multi,15,Palak Paneer,3,250,3,2024-12-05 00:00:00,2024-12-08 05:38:56,2024-12-06 03:31:28,0
2452,10481054,2543,South Indian,28,South Indian Thali,3,500,2,2024-08-28 00:00:00,2024-08-30 03:56:47,2024-08-28 10:03:09,0
2453,15612961,2544,North Indian,30,North Indian Thali,2,600,1,2024-04-07 00:00:00,2024-04-11 03:46:48,2024-04-10 23:24:46,1
2454,14008416,2545,North Indian,31,Chocolate Cake,2,200,1,2024-07-20 00:00:00,2024-07-22 11:36:51,2024-07-21 09:37:58,0
2455,16338019,2546,South Indian,46,Breakfast thali,1,500,1,2024-09-16 00:00:00,2024-09-18 16:35:53,2024-09-16 18:06:13,1
2456,11963502,2547,North Indian,22,Idli,2,75,1,2024-03-14 00:00:00,2024-03-16 16:29:21,2024-03-15 01:13:22,0
2457,2968806,2548,North Indian,26,Breakfast thali,3,500,2,2024-12-11 00:00:00,2024-12-15 08:56:57,2024-12-12 12:26:38,0
2458,4093009,2549,South Indian,24,North Indian Thali,2,600,1,2023-10-16 00:00:00,2023-10-18 00:28:02,2023-10-16 15:42:22,1
2459,16454670,2550,South Indian,27,Idli,1,75,1,2023-11-12 00:00:00,2023-11-14 04:05:23,2023-11-12 20:26:27,0
2460,8776994,2551,South Indian,41,Breakfast thali,2,500,2,2024-05-27 00:00:00,2024-05-29 13:54:40,2024-05-27 18:44:37,1
2461,13968035,2552,North Indian,42,Chocolate Cake,2,200,2,2024-07-10 00:00:00,2024-07-12 15:22:31,2024-07-11 18:38:37,1
2462,13939583,2553,South Indian,58,Breakfast thali,2,500,1,2024-12-06 00:00:00,2024-12-08 06:14:12,2024-12-06 19:04:53,1
2463,3841843,2554,South Indian,31,Idli,1,75,1,2024-03-27 00:00:00,2024-03-30 12:53:28,2024-03-30 03:49:16,0
2464,3262165,2555,North Indian,28,Aloo Paratha,1,200,1,2023-02-20 00:00:00,2023-02-22 07:39:17,2023-02-21 09:25:43,0
2465,1412398,2556,South Indian,44,Idli,2,75,1,2023-05-20 00:00:00,2023-05-24 18:10:07,2023-05-24 05:03:27,0
2466,8343530,2557,South Indian,42,Roti Curry,1,100,1,2023-06-18 00:00:00,2023-06-20 09:29:21,2023-06-19 16:12:27,0
2467,13397083,2558,Multi,37,Chinese Noodles,2,300,1,2023-10-08 00:00:00,2023-10-11 03:29:22,2023-10-08 21:28:17,0
2468,1204914,2559,North Indian,28,Masala Dosa,1,150,1,2023-06-30 00:00:00,2023-07-02 12:36:42,2023-06-30 22:48:50,0
2469,1366317,2560,South Indian,30,Chocolate Cake,1,200,2,2023-09-10 00:00:00,2023-09-12 10:39:11,2023-09-11 06:26:52,0
2470,13591404,2561,Multi,50,Chinese Noodles,2,300,2,2024-10-29 00:00:00,2024-10-31 16:32:15,2024-10-30 11:02:18,1
2471,1184469,2562,Multi,19,North Indian Thali,1,600,1,2024-02-29 00:00:00,2024-03-02 21:19:22,2024-03-01 10:30:47,1
2472,7837586,2563,North Indian,29,Utthappam,1,150,2,2023-08-24 00:00:00,2023-08-26 00:36:48,2023-08-24 10:39:02,0
2473,744294,2564,Multi,31,Breakfast thali,1,500,1,2024-11-11 00:00:00,2024-11-14 08:13:17,2024-11-13 00:46:31,1
2474,16606461,2565,South Indian,30,Filter Coffee,1,80,1,2023-04-23 00:00:00,2023-04-26 17:45:21,2023-04-25 12:43:02,0
2475,2469868,2566,South Indian,32,Roti Curry,1,100,1,2024-07-01 00:00:00,2024-07-02 18:28:31,2024-07-01 21:32:15,0
2476,13496318,2567,North Indian,33,Vanilla Ice Cream,1,120,1,2024-06-08 00:00:00,2024-06-10 03:11:48,2024-06-08 14:37:17,0
2477,16360180,2568,Multi,37,Breakfast thali,2,500,2,2024-02-11 00:00:00,2024-02-13 12:38:33,2024-02-13 06:25:23,1
2478,10486273,2569,South Indian,27,Aloo Paratha,1,200,1,2023-09-08 00:00:00,2023-09-10 05:36:20,2023-09-08 13:23:09,0
2479,4910801,2570,Multi,52,Idli,1,75,1,2023-04-08 00:00:00,2023-04-11 08:54:59,2023-04-10 12:34:19,0
2480,10049559,2571,North Indian,24,Filter Coffee,1,80,1,2024-04-28 00:00:00,2024-05-02 15:41:39,2024-05-01 14:48:23,0
2481,3005886,2572,South Indian,27,Idli,3,75,3,2023-03-26 00:00:00,2023-03-30 10:59:19,2023-03-27 21:20:26,0
2482,14927084,2573,North Indian,37,Chinese Noodles,2,250,1,2023-04-03 00:00:00,2023-04-06 03:00:57,2023-04-04 06:55:22,0
2483,11028014,2574,South Indian,49,Aloo Paratha,1,200,1,2024-10-25 00:00:00,2024-10-27 14:06:30,2024-10-25 22:11:10,0
2484,2923079,2575,South Indian,27,Breakfast thali,1,500,2,2024-09-12 00:00:00,2024-09-15 13:01:41,2024-09-14 05:38:17,1
2485,7423200,2576,South Indian,27,Masala Dosa,1,150,1,2024-05-16 00:00:00,2024-05-18 18:19:43,2024-05-17 02:13:06,0
2486,5090350,2577,South Indian,43,Masala Chai,1,80,1,2024-12-06 00:00:00,2024-12-08 15:56:25,2024-12-06 16:45:31,0
2487,12616344,2578,South Indian,28,Roti Curry,2,100,1,2023-05-12 00:00:00,2023-05-15 05:07:54,2023-05-12 09:25:16,0
2488,2341448,2579,North Indian,23,Idli,3,75,3,2023-06-01 00:00:00,2023-06-05 06:50:52,2023-06-01 10:10:04,0
2489,3370674,2580,South Indian,49,North Indian Thali,2,600,2,2024-08-12 00:00:00,2024-08-18 16:53:15,2024-08-12 14:59:44,0
2490,4659998,2581,South Indian,44,Roti Curry,3,100,3,2024-04-21 00:00:00,2024-04-24 12:48:06,2024-04-22 01:49:33,0
2491,15627536,2582,North Indian,19,Masala Chai,2,80,2,2024-10-03 00:00:00,2024-10-06 06:12:55,2024-10-04 01:19:30,1
2492,2793722,2583,North Indian,25,Masala Dosa,1,150,1,2023-09-15 00:00:00,2023-09-17 10:04:07,2023-09-15 10:47:18,0
2493,7088108,2584,South Indian,51,Idli,2,75,2,2023-10-23 00:00:00,2023-10-25 04:39:17,2023-10-23 08:34:06,0
2494,11365482,2585,South Indian,26,Idli,2,75,1,2023-03-06 00:00:00,2023-03-12 19:44:44,2023-03-10 20:57:31,0
2495,2566030,2586,Multi,43,South Indian Thali,2,500,1,2023-05-17 00:00:00,2023-05-18 18:41:06,2023-05-18 00:28:18,1
2496,4603426,2587,Multi,28,Roti Curry,2,100,2,2024-07-15 00:00:00,2024-07-17 13:19:54,2024-07-15 22:27:50,0
2497,341736,2588,North Indian,38,Palak Paneer,1,250,1,2023-01-01 00:00:00,2023-01-03 07:53:00,2023-01-01 14:44:22,0
2498,3452613,2589,North Indian,25,Idli,1,75,1,2024-10-07 00:00:00,2024-10-10 11:09:56,2024-10-07 10:11:55,0
2499,16070429,2590,North Indian,26,Chocolate Cake,2,200,1,2023-10-13 00:00:00,2023-10-17 06:49:02,2023-10-14 11:42:25,0
2500,10863856,2591,North Indian,29,Idli,2,75,1,2024-11-23 00:00:00,2024-11-28 18:08:45,2024-11-26 23:26:35,0
2501,4417958,2592,North Indian,22,Aloo Paratha,1,200,1,2024-09-09 00:00:00,2024-09-11 23:00:26,2024-09-09 12:01:05,0
2502,194744,2593,North Indian,32,Utthappam,2,150,1,2023-11-16 00:00:00,2023-11-17 06:39:36,2023-11-16 15:57:13,0
2503,3074919,2594,Multi,58,North Indian Thali,1,600,1,2023-05-02 00:00:00,2023-05-03 15:50:52,2023-05-02 12:09:04,0
2504,1132030,2595,South Indian,31,Masala Chai,2,80,2,2023-01-01 00:00:00,2023-01-02 22:02:27,2023-01-02 18:40:04,0
2505,7478432,2596,Multi,28,Aloo Paratha,2,200,2,2023-12-20 00:00:00,2023-12-22 16:50:22,2023-12-20 16:50:21,0
2506,9373726,2597,Multi,25,Masala Chai,2,80,2,2024-06-09 00:00:00,2024-06-14 08:54:16,2024-06-12 08:36:35,0
2507,15657871,2598,Multi,16,Chocolate Cake,2,200,1,2023-04-28 00:00:00,2023-04-30 19:57:43,2023-04-28 05:09:25,0
2508,4585684,2599,South Indian,53,Aloo Paratha,1,200,1,2024-05-24 00:00:00,2024-05-26 17:58:20,2024-05-24 10:19:26,0
2509,6361019,2600,South Indian,38,Idli,2,75,2,2024-04-20 00:00:00,2024-04-26 04:12:50,2024-04-24 00:49:45,0
2510,5740694,2601,North Indian,26,Filter Coffee,2,80,3,2023-05-22 00:00:00,2023-05-24 05:17:16,2023-05-23 20:21:16,0
2511,6987008,2602,North Indian,50,North Indian Thali,2,600,3,2024-02-13 00:00:00,2024-02-14 04:08:55,2024-02-13 08:55:45,0
2512,1065836,2603,South Indian,51,Filter Coffee,2,80,2,2024-07-30 00:00:00,2024-08-06 21:34:43,2024-08-05 11:56:15,0
2513,5338397,2604,North Indian,46,Utthappam,2,150,2,2023-07-08 00:00:00,2023-07-10 10:16:29,2023-07-09 02:34:15,0
2514,2443573,2605,Multi,20,Aloo Paratha,1,200,1,2024-01-08 00:00:00,2024-01-10 23:02:47,2024-01-08 14:11:00,0
2515,2272172,2606,South Indian,28,Roti Curry,1,100,1,2024-10-02 00:00:00,2024-10-05 22:05:41,2024-10-02 19:13:34,0
2516,15798797,2607,North Indian,27,Chinese Noodles,2,250,1,2024-03-26 00:00:00,2024-03-28 04:38:19,2024-03-27 01:59:48,0
2517,36880,2608,South Indian,28,Aloo Paratha,1,200,2,2023-12-23 00:00:00,2023-12-26 21:49:29,2023-12-26 02:50:07,0
2518,16774204,2609,Multi,28,North Indian Thali,4,600,3,2023-04-27 00:00:00,2023-04-29 13:39:52,2023-04-28 05:32:51,1
2519,14820354,2610,Multi,49,South Indian Thali,3,500,3,2024-05-28 00:00:00,2024-05-31 09:16:03,2024-05-31 02:19:14,1
2520,5542649,2611,South Indian,30,Filter Coffee,2,80,2,2024-08-18 00:00:00,2024-08-22 00:26:28,2024-08-20 08:58:40,0
2521,16413716,2612,South Indian,26,Utthappam,1,150,1,2023-06-23 00:00:00,2023-06-25 14:41:38,2023-06-25 07:41:45,0
2522,7221635,2613,Multi,33,Chocolate Cake,2,200,2,2024-11-22 00:00:00,2024-11-23 15:18:11,2024-11-23 02:33:22,1
2523,7135783,2614,Multi,27,Masala Dosa,3,150,3,2023-08-11 00:00:00,2023-08-14 13:43:29,2023-08-11 10:46:19,0
2524,6656135,2615,North Indian,32,Utthappam,1,150,1,2023-11-23 00:00:00,2023-11-26 14:08:24,2023-11-24 17:46:23,0
2525,13984105,2616,North Indian,37,Breakfast thali,1,500,1,2024-12-01 00:00:00,2024-12-03 12:01:04,2024-12-02 00:32:36,0
2526,8349508,2617,Multi,25,Utthappam,1,150,1,2023-08-14 00:00:00,2023-08-17 02:29:48,2023-08-15 01:14:04,0
2527,1344031,2618,Multi,52,Chocolate Cake,1,200,1,2024-08-05 00:00:00,2024-08-07 02:23:29,2024-08-06 09:03:28,0
2528,2770758,2619,Multi,33,Idli,2,75,2,2023-09-15 00:00:00,2023-09-17 11:25:39,2023-09-15 07:36:48,0
2529,2501779,2620,South Indian,24,Chinese Noodles,1,300,1,2024-04-28 00:00:00,2024-04-30 13:02:51,2024-04-29 18:52:26,1
2530,4110990,2621,South Indian,49,Filter Coffee,1,80,1,2024-11-10 00:00:00,2024-11-12 08:10:02,2024-11-11 01:42:08,0
2531,9238386,2622,Multi,53,Idli,2,75,1,2024-03-24 00:00:00,2024-03-26 00:22:01,2024-03-25 00:38:26,0
2532,14849507,2623,Multi,22,Masala Dosa,2,150,2,2024-02-23 00:00:00,2024-02-24 06:13:05,2024-02-23 03:56:19,0
2533,14152581,2624,North Indian,28,Chinese Noodles,2,300,1,2024-07-18 00:00:00,2024-07-19 11:43:12,2024-07-18 16:31:22,0
2534,1054480,2625,Multi,49,South Indian Thali,2,500,2,2023-12-16 00:00:00,2023-12-18 13:47:38,2023-12-17 20:11:01,1
2535,3172562,2626,Multi,25,Utthappam,3,150,3,2024-11-04 00:00:00,2024-11-07 19:05:13,2024-11-05 20:50:00,1
2536,8794785,2627,Multi,57,Masala Chai,3,80,3,2024-09-30 00:00:00,2024-10-02 00:08:33,2024-09-30 17:26:16,0
2537,11794783,2628,Multi,31,North Indian Thali,1,600,1,2023-08-17 00:00:00,2023-08-19 09:35:05,2023-08-17 18:55:19,0
2538,796183,2629,North Indian,26,Idli,1,75,1,2024-06-17 00:00:00,2024-06-18 06:19:22,2024-06-17 06:34:48,0
2539,11464125,2630,South Indian,49,Pasta,2,320,2,2023-02-19 00:00:00,2023-02-22 01:50:47,2023-02-19 21:17:01,0
2540,3426412,2631,South Indian,29,Idli,3,75,3,2023-09-04 00:00:00,2023-09-06 11:25:20,2023-09-05 01:12:39,1
2541,14946926,2632,Multi,49,Chocolate Cake,1,200,1,2024-12-15 00:00:00,2024-12-16 10:54:13,2024-12-15 06:08:10,0
2542,16517656,2633,South Indian,28,Utthappam,3,150,2,2024-06-24 00:00:00,2024-06-25 12:29:27,2024-06-24 16:36:25,0
2543,9638322,2634,South Indian,48,Breakfast thali,1,500,1,2024-08-26 00:00:00,2024-08-29 18:43:19,2024-08-27 17:18:21,1
2544,8113735,2635,South Indian,19,Filter Coffee,2,80,2,2023-08-09 00:00:00,2023-08-12 16:11:54,2023-08-10 04:34:00,0
2545,3929587,2636,South Indian,43,Chocolate Cake,2,200,1,2024-01-01 00:00:00,2024-01-04 19:14:28,2024-01-02 00:53:13,1
2546,3839935,2637,North Indian,34,Roti Curry,2,100,2,2023-09-09 00:00:00,2023-09-15 14:29:27,2023-09-10 05:33:32,0
2547,14524199,2638,North Indian,33,Idli,1,75,1,2023-07-04 00:00:00,2023-07-05 05:05:37,2023-07-04 21:45:52,0
2548,364507,2639,Multi,25,Utthappam,1,150,1,2024-10-30 00:00:00,2024-11-01 11:47:55,2024-10-30 09:50:31,0
2549,10818676,2640,Multi,21,Palak Paneer,3,250,3,2024-05-26 00:00:00,2024-05-31 01:33:43,2024-05-28 09:09:16,0
2550,13661360,2641,North Indian,25,Breakfast thali,4,500,3,2023-06-04 00:00:00,2023-06-07 21:20:44,2023-06-04 15:53:34,1
2551,7237987,2642,North Indian,45,Vanilla Ice Cream,1,120,1,2024-07-01 00:00:00,2024-07-04 10:49:44,2024-07-02 08:34:56,0
2552,10707786,2643,South Indian,30,Pasta,3,320,3,2023-09-07 00:00:00,2023-09-09 15:29:52,2023-09-07 14:49:27,1
2553,3696726,2644,South Indian,45,Breakfast thali,1,500,1,2024-04-30 00:00:00,2024-05-02 19:29:48,2024-04-30 22:22:40,0
2554,3809736,2645,Multi,60,Aloo Paratha,3,200,3,2024-02-29 00:00:00,2024-03-01 11:32:09,2024-03-01 05:44:31,0
2555,13082856,2646,South Indian,33,Chinese Noodles,2,300,1,2023-04-16 00:00:00,2023-04-19 03:55:05,2023-04-17 08:15:55,0
2556,13478686,2647,North Indian,42,Breakfast thali,3,500,2,2023-09-26 00:00:00,2023-09-30 04:57:03,2023-09-26 21:50:30,0
2557,8068613,2648,Multi,51,Chinese Noodles,2,300,1,2024-01-08 00:00:00,2024-01-11 23:36:06,2024-01-09 06:48:09,0
2558,12818816,2649,North Indian,46,Utthappam,2,150,1,2024-02-25 00:00:00,2024-02-29 09:34:01,2024-02-26 07:55:54,0
2559,12234824,2650,North Indian,27,Filter Coffee,2,80,1,2024-07-28 00:00:00,2024-07-30 22:56:55,2024-07-30 15:16:46,0
2560,9534533,2651,South Indian,27,Filter Coffee,1,80,1,2023-07-16 00:00:00,2023-07-18 20:52:47,2023-07-16 21:19:48,0
2561,6466809,2652,South Indian,33,Vanilla Ice Cream,1,120,1,2023-06-29 00:00:00,2023-07-01 18:55:36,2023-06-30 06:38:35,0
2562,696861,2653,Multi,28,Chocolate Cake,1,200,2,2023-02-09 00:00:00,2023-02-14 13:25:35,2023-02-11 02:58:47,0
2563,4699463,2654,Multi,52,Breakfast thali,2,500,2,2023-06-08 00:00:00,2023-06-09 16:03:49,2023-06-09 08:09:52,1
2564,11295365,2655,Multi,21,Breakfast thali,2,500,1,2023-03-23 00:00:00,2023-03-25 15:58:36,2023-03-24 17:34:53,1
2565,14669850,2656,Multi,27,Masala Dosa,1,150,1,2023-07-02 00:00:00,2023-07-04 04:13:08,2023-07-03 16:40:53,0
2566,6363888,2657,South Indian,23,Roti Curry,1,100,1,2024-07-31 00:00:00,2024-08-04 15:50:32,2024-08-02 05:44:49,1
